customer_id,signup_date,age_group,gender,city_tier,device_type,preferred_category,tenure_days,total_orders,avg_order_value,days_since_last_order,return_rate,discount_usage_rate,email_open_rate,app_sessions_month,support_tickets,rating_avg,category_diversity,received_discount_offer,received_loyalty_points,received_free_shipping,churn_score,churned
CUST_00173,2022-08-19,18-24,Male,3,Tablet,Sports,1341,4,3348.54,4,0.2315,0.2143,0.3206,3,0,5,5,0,1,0,0.4606,0
CUST_00174,2022-07-09,18-24,Male,2,Mobile,Fashion,1382,10,2530.57,23,0.3223,0.4414,0.1958,6,0,4,1,0,1,0,0.2825,0
CUST_00175,2022-08-13,35-44,Male,3,Desktop,Beauty,1347,10,824.52,17,0.0761,0.7005,0.1591,5,1,2,1,1,0,0,0.4297,1
CUST_00176,2023-01-20,55+,Male,2,Mobile,Grocery,1187,16,2787.84,49,0.0767,0.31,0.2334,3,1,4,2,0,0,0,0.2551,0
CUST_00177,2023-01-12,25-34,Male,1,Mobile,Fashion,1195,3,2113.51,4,0.2189,0.32,0.0765,1,0,4,3,0,0,0,0.432,0
CUST_00178,2022-10-10,35-44,Female,2,Desktop,Grocery,1289,13,5201.56,58,0.1416,0.2409,0.134,2,0,5,1,0,0,0,0.2879,0
CUST_00179,2023-09-25,55+,Male,3,Desktop,Beauty,939,5,2922.86,27,0.1017,0.2763,0.1249,13,0,5,5,0,0,0,0.3727,0
CUST_00180,2023-09-20,25-34,Female,3,Mobile,Grocery,944,10,4880.23,43,0.2644,0.6548,0.128,2,1,2,2,1,0,0,0.4344,1
CUST_00181,2022-09-16,45-54,Male,2,Mobile,Beauty,1313,9,2770.1,178,0.1564,0.3134,0.0737,3,0,2,4,0,0,0,0.4446,1
CUST_00182,2022-12-25,35-44,Female,2,Tablet,Fashion,1213,13,1112.99,64,0.5434,0.5859,0.1285,9,1,3,2,0,1,1,0.4033,0
CUST_00183,2023-12-11,35-44,Female,3,Mobile,Home,862,10,4157.2,27,0.0488,0.0839,0.4132,9,0,4,5,0,0,0,0.3752,0
CUST_00184,2023-04-01,25-34,Female,3,Mobile,Fashion,1116,5,3530.98,18,0.0316,0.1544,0.2019,9,0,3,1,0,0,0,0.3469,0
CUST_00185,2023-02-15,35-44,Male,1,Mobile,Beauty,1161,8,569.29,85,0.0611,0.3425,0.2506,5,1,4,5,0,0,1,0.3706,0
CUST_00186,2023-10-11,18-24,Female,2,Mobile,Beauty,923,6,3575.48,6,0.0346,0.1047,0.4328,10,1,2,5,0,0,0,0.3602,0
CUST_00187,2022-11-14,45-54,Female,2,Mobile,Grocery,1254,5,1849.47,12,0.064,0.3037,0.0274,4,1,4,1,1,1,0,0.4751,1
CUST_00188,2023-11-08,25-34,Female,1,Mobile,Fashion,895,6,1742.44,81,0.0324,0.3766,0.3515,4,0,3,3,0,0,1,0.463,0
CUST_00189,2022-08-13,45-54,Male,3,Mobile,Fashion,1347,3,5063.35,11,0.1601,0.5969,0.2389,3,0,4,1,1,0,0,0.4025,0
CUST_00190,2022-08-22,25-34,Male,2,Tablet,Grocery,1338,4,4816.44,7,0.1231,0.3748,0.2045,10,0,4,4,1,0,0,0.3018,0
CUST_00191,2023-11-15,18-24,Male,2,Tablet,Grocery,888,5,4451.62,67,0.0493,0.1934,0.4242,2,0,3,1,0,0,0,0.3587,0
CUST_00192,2023-10-26,35-44,Male,3,Desktop,Beauty,908,8,1644.25,23,0.2885,0.2398,0.373,4,2,5,5,1,0,0,0.3554,0
CUST_00193,2023-01-09,25-34,Female,1,Desktop,Fashion,1198,13,2023.89,86,0.1946,0.3379,0.1771,1,0,5,6,1,0,0,0.3151,0
CUST_00194,2023-11-03,45-54,Female,3,Mobile,Electronics,900,7,3703.1,14,0.2267,0.4755,0.0692,10,1,5,4,0,1,0,0.4424,0
CUST_00195,2023-08-31,55+,Female,2,Mobile,Grocery,964,3,2990.16,35,0.1239,0.248,0.2472,6,0,5,3,0,0,0,0.3563,0
CUST_00196,2023-04-17,45-54,Male,3,Desktop,Fashion,1100,9,3002.41,14,0.225,0.2914,0.1358,10,1,2,5,0,1,0,0.4982,1
CUST_00197,2022-08-21,18-24,Male,2,Mobile,Grocery,1339,10,834.08,71,0.0664,0.6708,0.2136,2,1,4,6,1,0,0,0.3772,0
CUST_00198,2023-11-23,35-44,Male,1,Mobile,Grocery,880,4,6461.41,15,0.0907,0.4478,0.3129,10,2,5,3,0,1,0,0.2239,0
CUST_00199,2022-04-23,35-44,Male,2,Mobile,Beauty,1459,12,631.51,14,0.0957,0.2459,0.0469,6,0,4,5,0,0,0,0.2616,0
CUST_00200,2023-05-12,45-54,Female,2,Mobile,Grocery,1075,14,1212.01,31,0.3173,0.3533,0.2464,1,1,2,3,0,0,0,0.3511,0
CUST_00201,2023-03-18,18-24,Male,2,Mobile,Fashion,1130,13,1663.86,37,0.0769,0.4945,0.4535,4,1,5,6,0,1,0,0.2577,0
CUST_00202,2023-07-18,35-44,Female,2,Mobile,Electronics,1008,6,1362.26,10,0.06,0.1431,0.1795,7,0,4,3,0,0,1,0.3153,0
CUST_00203,2022-09-25,35-44,Female,2,Tablet,Electronics,1304,2,799.64,1,0.2793,0.0386,0.2394,6,0,2,5,1,0,0,0.4593,0
CUST_00204,2023-05-25,25-34,Female,2,Mobile,Grocery,1062,10,7095.92,8,0.1913,0.096,0.2426,4,2,5,4,0,0,0,0.2968,0
CUST_00205,2023-01-21,25-34,Male,2,Mobile,Sports,1186,2,4405.01,70,0.1304,0.5252,0.1036,3,0,4,1,0,0,0,0.5219,0
CUST_00206,2023-01-22,25-34,Male,3,Mobile,Fashion,1185,5,2563.64,87,0.0706,0.4313,0.2649,6,0,1,6,0,1,1,0.5522,1
CUST_00207,2022-04-23,45-54,Male,2,Desktop,Grocery,1459,5,315.03,44,0.077,0.1879,0.2042,5,0,4,3,0,0,0,0.3171,0
CUST_00208,2023-09-05,55+,Male,3,Desktop,Grocery,959,10,4517.8,12,0.4019,0.1266,0.2521,2,1,4,6,0,0,0,0.4272,0
CUST_00209,2023-09-17,35-44,Female,1,Mobile,Grocery,947,7,1667.94,8,0.2771,0.3411,0.1391,8,1,5,2,1,0,0,0.3175,0
CUST_00210,2022-03-22,25-34,Female,3,Mobile,Electronics,1491,8,1299.38,8,0.0895,0.1535,0.2489,7,1,3,5,1,0,1,0.4023,0
CUST_00211,2023-11-30,25-34,Male,2,Mobile,Grocery,873,8,3900.63,94,0.2955,0.1883,0.4422,2,0,4,4,0,0,0,0.384,0
CUST_00212,2022-04-23,55+,Male,2,Mobile,Electronics,1459,10,2288.76,29,0.0943,0.1053,0.4337,3,0,3,4,0,0,1,0.3678,0
CUST_00213,2022-01-02,55+,Female,2,Mobile,Grocery,1570,2,890.7,30,0.2372,0.2593,0.3952,0,0,3,6,0,0,0,0.326,0
CUST_00214,2023-10-04,55+,Male,2,Mobile,Beauty,930,13,586.13,25,0.0888,0.4805,0.2052,5,0,5,6,0,1,0,0.286,0
CUST_00215,2022-08-08,45-54,Female,1,Mobile,Electronics,1352,3,5257.24,46,0.0039,0.2893,0.1696,5,0,5,5,0,0,1,0.2989,0
CUST_00216,2023-07-20,25-34,Female,1,Mobile,Fashion,1006,4,1224.52,31,0.1469,0.4311,0.3362,1,0,5,4,0,0,1,0.2855,0
CUST_00217,2022-08-13,45-54,Female,1,Mobile,Beauty,1347,9,1140.34,40,0.1377,0.3712,0.2711,6,0,3,4,1,0,0,0.3039,0
CUST_00218,2023-01-20,25-34,Female,2,Mobile,Grocery,1187,9,2282.68,105,0.1732,0.3036,0.1296,7,0,4,2,0,1,0,0.3339,0
CUST_00219,2023-02-07,25-34,Female,1,Desktop,Fashion,1169,4,2931.19,55,0.3745,0.2582,0.1823,3,0,4,5,0,0,0,0.4946,0
CUST_00220,2023-09-30,35-44,Female,1,Tablet,Beauty,934,4,1424.39,11,0.1809,0.1645,0.1249,7,0,5,5,0,0,1,0.3788,0
CUST_00221,2022-05-10,18-24,Female,1,Mobile,Beauty,1442,12,3378.97,13,0.0892,0.2219,0.2728,7,1,5,5,0,0,0,0.3592,0
CUST_00222,2022-02-22,18-24,Male,1,Mobile,Fashion,1519,25,2761.35,64,0.0717,0.5278,0.2426,2,0,4,3,1,0,0,0.2359,0
CUST_00223,2023-11-15,25-34,Male,3,Tablet,Fashion,888,3,4337.83,28,0.0473,0.1791,0.2092,5,0,4,6,1,1,0,0.3327,0
CUST_00224,2023-12-31,25-34,Other,2,Desktop,Grocery,842,8,2609.49,5,0.2157,0.5856,0.1239,6,0,4,6,1,0,0,0.3116,0
CUST_00225,2023-11-03,45-54,Male,3,Desktop,Fashion,900,6,3556.31,2,0.0488,0.214,0.3301,1,0,1,2,0,0,0,0.3882,0
CUST_00226,2023-12-11,18-24,Female,2,Mobile,Sports,862,9,3419.62,7,0.0589,0.5731,0.2738,5,0,3,4,0,0,0,0.2685,0
CUST_00227,2023-02-20,18-24,Female,3,Mobile,Beauty,1156,13,13314.2,23,0.4247,0.1605,0.236,1,1,4,1,0,0,1,0.4404,1
CUST_00228,2022-09-04,18-24,Female,2,Tablet,Fashion,1325,11,1041.34,1,0.0558,0.5546,0.2458,1,1,4,6,1,1,0,0.3022,0
CUST_00229,2023-03-15,18-24,Male,2,Mobile,Grocery,1133,4,948.49,3,0.1728,0.1299,0.2693,1,0,4,4,1,0,0,0.3447,0
CUST_00230,2022-07-22,18-24,Male,2,Desktop,Sports,1369,7,2411.86,52,0.0952,0.3794,0.2922,4,0,2,2,0,0,1,0.4142,0
CUST_00231,2022-07-03,35-44,Male,2,Desktop,Electronics,1388,6,1442.17,104,0.1557,0.2259,0.2594,5,1,5,3,0,0,0,0.406,0
CUST_00232,2022-05-03,25-34,Male,2,Desktop,Beauty,1449,4,2899.35,2,0.0473,0.5415,0.2508,1,1,4,4,1,0,0,0.2182,0
CUST_00233,2023-02-05,45-54,Other,3,Tablet,Fashion,1171,6,1576.92,9,0.055,0.1486,0.4023,5,0,3,3,0,0,1,0.4584,1
CUST_00234,2022-10-21,55+,Female,3,Mobile,Electronics,1278,14,443.88,4,0.1047,0.2801,0.4043,2,1,3,5,1,1,0,0.3413,0
CUST_00235,2022-10-07,35-44,Female,2,Mobile,Electronics,1292,10,3887.48,34,0.3276,0.2311,0.3114,7,1,4,4,0,0,0,0.3176,0
CUST_00236,2023-09-02,18-24,Male,3,Mobile,Fashion,962,7,5973.83,63,0.0732,0.478,0.2651,4,0,2,3,1,1,0,0.3768,0
CUST_00237,2022-07-17,18-24,Male,3,Desktop,Grocery,1374,10,865.4,22,0.1862,0.3789,0.1219,8,1,4,5,1,0,0,0.2851,0
CUST_00238,2023-05-26,45-54,Male,2,Mobile,Home,1061,1,1857.98,1,0.4152,0.2363,0.2953,2,0,3,2,0,1,0,0.4592,1
CUST_00239,2022-05-24,35-44,Male,3,Mobile,Fashion,1428,3,4590.11,18,0.1402,0.5402,0.2052,9,1,4,2,0,0,0,0.3131,0
CUST_00240,2023-09-01,45-54,Female,1,Desktop,Electronics,963,3,1499.94,7,0.1584,0.3663,0.4808,7,0,1,5,1,0,0,0.3813,0
CUST_00241,2022-07-20,45-54,Male,1,Mobile,Grocery,1371,5,1893.98,12,0.1344,0.0861,0.1827,7,0,3,1,0,0,1,0.4713,0
CUST_00242,2022-05-04,55+,Male,1,Desktop,Electronics,1448,15,1459.7,4,0.1521,0.2612,0.068,0,0,4,3,1,0,1,0.2707,0
CUST_00243,2022-07-06,55+,Female,3,Mobile,Fashion,1385,6,3022.54,18,0.0845,0.6195,0.0903,6,3,4,5,0,1,0,0.4296,1
CUST_00244,2022-11-22,35-44,Other,1,Mobile,Home,1246,9,1709.87,32,0.1777,0.3766,0.0954,4,2,5,4,0,0,0,0.2896,0
CUST_00245,2023-04-09,25-34,Male,1,Mobile,Grocery,1108,11,3267.77,61,0.3089,0.5821,0.301,6,0,3,6,0,0,0,0.3968,0
CUST_00246,2022-12-15,55+,Female,1,Mobile,Beauty,1223,3,1771.91,19,0.2881,0.1048,0.3604,5,0,5,3,1,0,0,0.4374,0
CUST_00247,2023-10-22,35-44,Male,2,Mobile,Fashion,912,9,1859.9,1,0.1535,0.1482,0.3071,3,0,3,6,0,0,0,0.3413,0
CUST_00248,2023-02-07,18-24,Male,2,Desktop,Grocery,1169,13,7728.0,44,0.4983,0.6509,0.3062,3,0,2,4,0,0,0,0.3913,0
CUST_00249,2022-12-12,35-44,Male,1,Mobile,Grocery,1226,5,1818.12,47,0.1051,0.5848,0.2283,2,0,4,2,0,0,0,0.262,0
CUST_00250,2023-05-26,35-44,Female,2,Mobile,Sports,1061,3,1547.23,5,0.2283,0.0311,0.0134,2,0,4,4,0,1,0,0.4288,0
CUST_00251,2022-05-27,45-54,Male,1,Mobile,Electronics,1425,13,1939.71,26,0.1577,0.2381,0.0986,5,0,4,3,1,0,0,0.2521,0
CUST_00252,2022-05-28,35-44,Male,1,Desktop,Sports,1424,5,3474.52,2,0.0026,0.4199,0.0781,6,0,5,6,0,0,0,0.2825,0
CUST_00253,2023-12-12,25-34,Female,3,Tablet,Electronics,861,4,2618.46,38,0.3595,0.1708,0.3276,6,1,3,6,0,0,0,0.42,0
CUST_00254,2023-05-04,55+,Male,3,Mobile,Home,1083,16,1071.18,91,0.2902,0.4176,0.2148,5,2,5,5,0,0,0,0.3692,0
CUST_00255,2023-10-02,45-54,Male,2,Mobile,Electronics,932,13,7301.11,21,0.1101,0.6253,0.1986,1,1,4,6,0,0,0,0.2635,0
CUST_00256,2023-07-05,35-44,Male,2,Desktop,Grocery,1021,5,599.48,25,0.0896,0.2496,0.3194,7,0,2,6,0,0,0,0.3512,0
CUST_00257,2022-12-04,25-34,Male,3,Desktop,Electronics,1234,11,468.7,124,0.0056,0.0682,0.1715,1,0,3,5,1,1,0,0.499,0
CUST_00258,2023-10-03,25-34,Female,2,Tablet,Fashion,931,8,1774.36,52,0.2488,0.2528,0.2827,2,1,4,1,1,0,0,0.4781,0
CUST_00259,2023-04-18,35-44,Female,2,Mobile,Fashion,1099,3,1712.48,92,0.1529,0.2803,0.404,0,0,5,1,0,0,0,0.381,0
CUST_00260,2022-05-31,18-24,Male,2,Mobile,Fashion,1421,8,1365.61,6,0.234,0.2978,0.1213,6,0,5,3,0,0,0,0.3314,0
CUST_00261,2023-02-19,25-34,Male,1,Tablet,Grocery,1157,4,1335.86,25,0.1051,0.3771,0.0975,10,0,3,1,0,1,0,0.3654,0
CUST_00262,2022-10-25,35-44,Female,2,Mobile,Grocery,1274,4,1215.1,15,0.053,0.1638,0.2662,6,2,5,1,1,1,0,0.357,0
CUST_00263,2023-09-03,35-44,Male,2,Mobile,Electronics,961,3,996.32,38,0.0677,0.1717,0.2346,7,0,4,2,1,0,1,0.3717,0
CUST_00264,2022-09-20,25-34,Female,2,Mobile,Sports,1309,4,2559.81,68,0.4183,0.4242,0.3382,7,0,4,5,0,0,0,0.5079,1
CUST_00265,2022-05-24,25-34,Male,1,Mobile,Electronics,1428,9,1424.48,5,0.0605,0.4226,0.2654,3,1,4,5,0,0,0,0.2741,0
CUST_00266,2022-12-12,25-34,Female,3,Desktop,Home,1226,10,3263.79,52,0.1222,0.0358,0.1664,3,0,4,6,1,0,0,0.448,0
CUST_00267,2023-09-16,45-54,Female,1,Mobile,Sports,948,20,2965.9,33,0.1412,0.0353,0.0651,5,0,3,1,1,0,0,0.2263,0
CUST_00268,2023-07-26,25-34,Female,2,Mobile,Grocery,1000,8,11076.07,4,0.1138,0.4381,0.2193,4,1,4,4,0,0,0,0.348,0
CUST_00269,2022-01-02,18-24,Male,2,Desktop,Fashion,1570,4,1252.35,59,0.1395,0.5295,0.1015,12,0,4,3,0,0,0,0.415,0
CUST_00270,2022-10-31,35-44,Female,2,Mobile,Electronics,1268,4,1203.06,32,0.218,0.3312,0.096,1,0,3,1,1,0,0,0.3511,0
CUST_00271,2022-09-11,55+,Female,1,Mobile,Beauty,1318,7,1292.73,15,0.1229,0.1711,0.2058,8,1,5,5,1,0,0,0.2574,0
CUST_00272,2023-10-14,35-44,Female,2,Mobile,Fashion,920,7,1830.91,5,0.1783,0.2099,0.0359,0,0,5,2,0,0,1,0.3249,0
CUST_00273,2023-03-29,18-24,Male,1,Desktop,Beauty,1119,9,813.66,10,0.0134,0.3917,0.0896,9,0,2,3,1,0,0,0.2786,0
CUST_00274,2022-02-06,25-34,Female,2,Mobile,Sports,1535,10,3279.13,32,0.1152,0.1489,0.1964,5,0,3,6,0,0,0,0.2851,0
CUST_00275,2022-06-09,45-54,Male,2,Desktop,Home,1412,4,657.2,31,0.1497,0.1791,0.2759,0,0,3,3,0,0,0,0.4229,0
CUST_00276,2022-01-09,25-34,Male,3,Mobile,Grocery,1563,3,1963.19,106,0.3625,0.1222,0.6818,1,2,5,3,0,0,0,0.4703,0
CUST_00277,2022-08-21,35-44,Female,3,Mobile,Home,1339,6,1506.5,9,0.0602,0.1734,0.2456,1,1,4,5,1,0,0,0.4407,1
CUST_00278,2022-04-09,25-34,Male,3,Desktop,Electronics,1473,2,341.56,8,0.2881,0.5617,0.3011,7,3,5,3,1,0,0,0.3611,0
CUST_00279,2023-10-21,25-34,Female,3,Desktop,Sports,913,10,3583.07,74,0.0381,0.1712,0.3831,2,0,4,1,1,0,1,0.3758,0
CUST_00280,2022-07-27,45-54,Female,1,Mobile,Fashion,1364,7,1898.46,17,0.2395,0.3729,0.205,0,0,3,4,1,1,1,0.4357,1
CUST_00281,2022-05-11,35-44,Female,3,Tablet,Fashion,1441,12,1163.99,19,0.1898,0.1945,0.2956,1,1,5,2,0,0,1,0.3306,0
CUST_00282,2023-02-08,35-44,Female,1,Mobile,Fashion,1168,6,1213.81,7,0.3161,0.5898,0.1694,6,1,4,5,0,0,0,0.3607,1
CUST_00283,2022-06-01,25-34,Female,2,Desktop,Electronics,1420,6,3392.93,12,0.0789,0.2638,0.1074,3,0,5,1,0,0,0,0.4273,0
CUST_00284,2022-02-23,18-24,Male,1,Desktop,Fashion,1518,5,656.48,81,0.2472,0.3149,0.1738,4,0,4,5,0,0,0,0.3555,0
CUST_00285,2022-04-30,35-44,Female,3,Mobile,Home,1452,7,1091.27,1,0.1574,0.5656,0.1834,4,0,4,1,0,1,0,0.391,0
CUST_00286,2023-11-04,35-44,Male,2,Mobile,Fashion,899,2,644.22,35,0.115,0.4606,0.148,11,1,5,2,0,0,0,0.2525,0
CUST_00287,2023-09-20,25-34,Male,2,Tablet,Grocery,944,7,1762.68,63,0.1199,0.3998,0.3528,3,1,4,6,0,1,0,0.404,0
CUST_00288,2023-08-10,18-24,Female,3,Desktop,Fashion,985,7,7894.83,94,0.4814,0.0508,0.1328,5,0,3,6,1,0,0,0.5033,0
CUST_00289,2023-09-17,18-24,Male,2,Mobile,Fashion,947,6,822.75,41,0.128,0.3089,0.1579,6,1,4,3,0,1,0,0.3646,0
CUST_00290,2023-02-24,55+,Male,2,Mobile,Electronics,1152,9,2662.44,4,0.043,0.6562,0.1701,2,0,1,3,1,0,1,0.3548,0
CUST_00291,2023-02-26,45-54,Female,1,Desktop,Home,1150,2,1859.55,30,0.0742,0.4134,0.6661,4,2,3,5,0,0,1,0.3251,0
CUST_00292,2022-04-14,55+,Male,3,Tablet,Grocery,1468,10,3043.66,36,0.1355,0.3403,0.2574,1,2,3,4,0,0,1,0.4146,0
CUST_00293,2022-09-11,25-34,Male,3,Desktop,Beauty,1318,2,969.18,17,0.0915,0.2989,0.3117,7,2,5,6,1,0,0,0.2976,0
CUST_00294,2022-08-15,55+,Male,3,Desktop,Grocery,1345,4,5202.29,62,0.1754,0.2268,0.1496,5,0,5,2,0,1,0,0.489,1
CUST_00295,2022-04-22,18-24,Female,1,Mobile,Beauty,1460,11,648.0,29,0.2062,0.5787,0.1438,4,1,3,4,0,0,1,0.3651,0
CUST_00296,2023-05-25,35-44,Female,1,Desktop,Grocery,1062,7,1616.01,1,0.078,0.5208,0.2279,7,1,4,4,1,1,0,0.2473,0
CUST_00297,2023-04-18,45-54,Female,2,Mobile,Beauty,1099,18,12616.65,108,0.0659,0.3137,0.3916,2,0,5,6,0,0,0,0.2718,0
CUST_00298,2022-04-09,25-34,Male,2,Desktop,Beauty,1473,4,4036.09,43,0.0337,0.2104,0.2001,5,0,5,6,0,0,0,0.4029,1
CUST_00299,2022-06-02,25-34,Female,2,Mobile,Grocery,1419,22,1350.24,117,0.1803,0.3644,0.148,3,0,4,4,1,1,0,0.2751,0
CUST_00300,2022-12-04,18-24,Female,2,Mobile,Fashion,1234,3,915.12,37,0.0806,0.0986,0.2635,1,0,5,4,1,0,0,0.3521,0
CUST_00301,2023-12-07,18-24,Male,3,Desktop,Fashion,866,3,2367.42,44,0.2919,0.4817,0.1192,8,0,4,3,1,0,0,0.5428,0
CUST_00302,2022-06-12,35-44,Male,3,Desktop,Sports,1409,11,1772.63,6,0.0265,0.3527,0.3988,2,1,3,1,0,1,0,0.3457,0
CUST_00303,2023-12-21,35-44,Female,1,Desktop,Electronics,852,1,480.45,1,0.0471,0.4411,0.0444,8,2,4,4,0,0,0,0.4536,0
CUST_00304,2023-11-12,45-54,Female,1,Mobile,Grocery,891,8,1015.25,5,0.214,0.2989,0.2954,0,0,3,3,0,0,0,0.2643,0
CUST_00305,2022-06-10,35-44,Female,1,Mobile,Grocery,1411,9,9872.66,9,0.2342,0.7402,0.3323,8,0,4,5,0,0,0,0.2776,0
CUST_00306,2023-08-03,35-44,Male,2,Tablet,Beauty,992,5,2707.27,32,0.1311,0.2567,0.2125,6,0,4,6,0,0,0,0.3372,0
CUST_00307,2023-02-02,18-24,Female,2,Mobile,Electronics,1174,5,193.9,11,0.1008,0.7232,0.6083,3,0,5,4,0,0,0,0.2005,0
CUST_00308,2022-10-04,25-34,Male,2,Desktop,Beauty,1295,14,1531.73,25,0.2892,0.2785,0.455,5,0,4,4,0,0,0,0.2344,0
CUST_00309,2023-05-19,55+,Male,3,Tablet,Grocery,1068,1,4731.89,69,0.0324,0.2128,0.5071,6,0,5,1,1,0,0,0.4839,0
CUST_00310,2023-01-27,18-24,Male,2,Desktop,Beauty,1180,6,11656.32,34,0.1154,0.3798,0.2272,2,1,4,4,0,0,0,0.3566,0
CUST_00311,2022-05-15,35-44,Female,2,Mobile,Grocery,1437,21,1031.73,32,0.0053,0.3217,0.1071,4,0,4,2,1,0,0,0.2178,0
CUST_00312,2022-07-14,25-34,Female,2,Desktop,Grocery,1377,10,429.97,118,0.2463,0.3316,0.18,3,0,3,2,0,1,1,0.3764,0
CUST_00313,2023-02-05,35-44,Female,2,Mobile,Home,1171,4,1171.9,15,0.1339,0.1798,0.5823,3,0,2,2,0,1,0,0.2838,0
CUST_00314,2023-10-02,35-44,Female,2,Mobile,Fashion,932,13,357.21,60,0.0356,0.4884,0.1743,7,0,5,4,0,0,0,0.3806,1
CUST_00315,2022-02-02,25-34,Male,3,Mobile,Electronics,1539,3,1868.39,81,0.1561,0.2001,0.2214,2,1,5,4,0,0,1,0.4194,0
CUST_00316,2023-11-19,25-34,Female,2,Desktop,Beauty,884,4,4762.93,76,0.1728,0.0823,0.1286,3,1,3,3,0,0,1,0.5407,0
CUST_00317,2023-04-05,35-44,Female,3,Mobile,Electronics,1112,15,3414.1,22,0.2832,0.2226,0.1626,3,1,4,1,0,0,0,0.3994,0
CUST_00318,2023-04-15,25-34,Male,2,Desktop,Beauty,1102,3,1464.65,33,0.3644,0.3165,0.2844,1,2,5,2,1,1,0,0.445,1
CUST_00319,2023-01-10,25-34,Male,1,Mobile,Grocery,1197,6,2865.19,22,0.1794,0.2174,0.0624,9,0,4,2,0,0,0,0.4403,0
CUST_00320,2022-01-22,35-44,Male,3,Mobile,Electronics,1550,2,397.14,3,0.087,0.2988,0.1931,3,1,5,4,0,0,0,0.4414,0
CUST_00321,2023-11-01,25-34,Male,2,Mobile,Fashion,902,8,3284.18,100,0.3295,0.3732,0.2056,1,1,2,5,0,0,0,0.3458,0
CUST_00322,2022-02-07,45-54,Male,2,Desktop,Grocery,1534,11,1789.63,51,0.2282,0.5065,0.22,5,0,4,4,1,1,0,0.2861,0
CUST_00323,2022-08-18,35-44,Male,2,Mobile,Fashion,1342,13,5290.17,65,0.1245,0.3164,0.1881,2,2,4,6,1,1,1,0.238,0
CUST_00324,2022-12-31,18-24,Female,2,Desktop,Fashion,1207,11,829.09,10,0.1466,0.0081,0.1513,6,0,2,2,1,0,0,0.3383,0
CUST_00325,2023-07-17,35-44,Male,2,Mobile,Grocery,1009,12,3361.11,34,0.108,0.2491,0.1441,4,0,5,3,1,0,0,0.2583,0
CUST_00326,2023-03-14,35-44,Male,3,Mobile,Beauty,1134,6,6064.87,6,0.1733,0.105,0.2294,6,0,2,4,0,1,0,0.4329,0
CUST_00327,2022-10-10,25-34,Female,3,Mobile,Electronics,1289,12,4137.0,57,0.134,0.2059,0.1735,2,1,1,2,1,0,0,0.472,1
CUST_00328,2022-01-27,25-34,Male,2,Mobile,Fashion,1545,12,1385.11,9,0.3941,0.1347,0.1782,8,1,5,2,0,1,0,0.3446,0
CUST_00329,2022-08-14,25-34,Female,3,Mobile,Grocery,1346,3,2583.22,31,0.0417,0.1547,0.3629,5,0,4,2,0,0,1,0.4906,0
CUST_00330,2022-10-04,25-34,Female,3,Desktop,Grocery,1295,11,1293.82,19,0.3333,0.2752,0.3425,1,1,5,5,1,0,0,0.3759,0
CUST_00331,2023-09-01,25-34,Male,2,Mobile,Beauty,963,13,1792.24,93,0.2657,0.5766,0.4037,2,2,5,2,1,0,0,0.3438,0
CUST_00332,2022-10-11,25-34,Male,2,Mobile,Grocery,1288,5,1959.12,24,0.0182,0.2482,0.256,5,1,4,5,1,0,0,0.3211,0
CUST_00333,2023-04-26,25-34,Male,1,Mobile,Fashion,1091,5,4989.54,14,0.0681,0.4847,0.4612,5,1,4,4,0,0,0,0.383,0
CUST_00334,2023-03-29,35-44,Male,2,Desktop,Grocery,1119,9,1559.85,1,0.0717,0.2639,0.1398,1,1,2,4,0,0,0,0.2974,0
CUST_00335,2023-10-21,35-44,Male,1,Mobile,Sports,913,12,349.71,39,0.1367,0.1428,0.2248,6,0,4,4,1,0,0,0.4451,1
CUST_00336,2023-05-31,35-44,Male,1,Mobile,Electronics,1056,8,4628.35,28,0.1178,0.3746,0.3475,3,1,1,4,1,0,0,0.4023,0
CUST_00337,2023-07-01,45-54,Male,3,Desktop,Fashion,1025,18,941.03,44,0.1409,0.1295,0.3531,5,0,5,5,0,0,0,0.2485,0
CUST_00338,2022-07-11,45-54,Female,2,Mobile,Sports,1380,6,1575.5,34,0.1979,0.3143,0.3047,2,0,5,5,1,0,0,0.3871,0
CUST_00339,2022-02-18,35-44,Male,3,Mobile,Fashion,1523,6,575.73,56,0.0833,0.1382,0.521,1,0,5,1,0,1,0,0.3108,0
CUST_00340,2023-05-27,35-44,Female,2,Desktop,Fashion,1060,18,1901.06,4,0.3165,0.3014,0.2516,3,0,5,5,1,0,0,0.2446,0
CUST_00341,2022-01-17,25-34,Male,2,Mobile,Fashion,1555,7,3913.72,1,0.0462,0.3692,0.2256,4,0,4,5,0,0,0,0.3092,0
CUST_00342,2022-06-21,45-54,Female,1,Mobile,Sports,1400,13,3059.65,14,0.2135,0.0835,0.6046,8,0,5,2,0,0,1,0.1616,0
CUST_00343,2022-08-08,18-24,Male,3,Desktop,Beauty,1352,10,357.38,77,0.0584,0.1314,0.3828,4,1,3,1,0,0,0,0.3738,0
CUST_00344,2022-06-07,25-34,Female,1,Mobile,Fashion,1414,10,1378.47,123,0.1492,0.0672,0.3652,3,0,4,3,0,0,0,0.467,0
CUST_00345,2023-04-22,35-44,Male,2,Mobile,Beauty,1095,7,7394.54,10,0.1394,0.3718,0.385,8,0,4,2,1,0,0,0.2974,0
